,rotate-mouth_rotate-nose,rotate-mouth_rotate-cheek,rotate-mouth_rotate-eyebrow,rotate-mouth_rotate-top-head,rotate-mouth_rotate-back-head,rotate-nose_rotate-cheek,rotate-nose_rotate-eyebrow,rotate-nose_rotate-top-head,rotate-nose_rotate-back-head,rotate-cheek_rotate-eyebrow,rotate-cheek_rotate-top-head,rotate-cheek_rotate-back-head,rotate-eyebrow_rotate-top-head,rotate-eyebrow_rotate-back-head,rotate-top-head_rotate-back-head
0,2.63102477288755,2.456510241519488,2.4701576517685218,2.9552987911027104,3.5910171614629243,0.20913231620914655,0.23146979195960368,1.9131372722729736,2.808027817019681,0.2708796273867737,1.9051962529941624,2.749213528882541,1.915042132960094,2.890042977662694,1.4861124837543482
1,1.3882199294671818,1.4784413650064208,1.3870731873034994,1.1152863288022956,1.7302514519325396,0.5814540462581129,0.3146001491745858,1.2318404777736318,2.728848001077483,0.2877291708386557,0.8637869670409666,2.553840080891769,1.0179756589167515,2.6367470323780116,1.7446325134794103
2,2.2917045280923527,2.440666649729991,1.6654988730730698,1.493322650237925,2.838341525182581,0.3012012594354165,2.7469735928912775,1.1206678957629523,1.350761669666201,2.7264390947327954,1.2208565497404174,1.0873902291050321,2.251952716094283,2.4324590741272414,1.8778202661542258
3,2.0974104756090823,2.940261722921287,2.7419625015572158,2.461595864978986,2.95138898189846,2.164255568374312,2.288358214922858,2.4526929810298608,1.8976763758293802,0.42066695724479114,0.9972377663114341,0.864485310382338,0.7042549708294132,1.1641606779398053,1.3362200964847415
4,2.4155631118779812,2.371818742395354,2.4411963079957015,1.5569429780038875,2.5825634264423263,0.3041584872237166,0.2309863323472462,3.2821314982439684,1.3529316795354618,0.1117155170662118,3.148716072006938,1.0495782908264695,3.221974468614366,1.1309696622520768,2.9445955390121137
5,0.9328341654137903,2.4839225630663484,0.5422290440410374,2.4720543043374765,2.3504497422955724,2.6231596334404976,1.0904098823873192,2.6803274775482016,1.9082104899618635,2.333439073061114,0.32071650196348084,2.159787555507673,2.376222541909714,2.5529578020240047,2.151901188983292
6,1.0049386981954413,2.5430300321392374,2.460330254300668,2.363620674395357,2.2056894373349545,2.213146425566398,2.130839188224153,2.84272066164577,1.7348754244511115,0.1872712705801667,2.0835008674610918,0.8874837418585292,2.1040162850040085,0.9609899058109117,2.253718909940679
7,1.788346911142685,0.6451838007402478,2.456595862290332,1.8003979881315983,1.8342036447450791,1.5447080852064938,1.0691208090835438,0.8680260992883571,2.334990502093366,2.4343276791779402,1.8560415331700895,2.1935616498471435,0.8137219783383377,2.5211583749284863,1.749863887390835
8,0.8860275831697807,3.03029341246027,1.6323756986402296,2.5354648287359502,3.016863139661226,2.7588284924518423,1.0220472422715596,1.8634692286231145,2.585175988306866,2.6849727684651956,2.308335872096353,0.6299030602115828,1.0323175494860077,2.530878578609337,2.085289936466412
9,1.2838226521961518,1.3125808263448173,1.2819436851109702,2.2356525567481467,2.2685678942658245,0.6927879610254992,0.07411724605533328,2.3918740877840308,3.3948569625937863,0.6221711920926081,2.537512301364555,3.5686504847685403,2.4188237724093273,3.4206996483627594,2.9822999932883265
10,2.3412400070742416,2.1702576216899243,2.3636935964552914,2.4147423247695152,1.8402528200848427,0.18628623858908333,0.15931593194659155,1.185432910381513,0.6168350998803842,0.22285249530587267,1.2106229439428342,0.4991979409946209,1.1856681383311487,0.7174707818750823,1.3874758263384361
11,0.37424455224893793,0.599776384774383,0.9614025225642961,2.415276497590982,2.995086695299291,0.3058114319896594,0.7296486573972427,2.512554861996811,2.8748587463049597,0.4347429596880064,2.554425608628318,2.785393601784162,2.5265714359804203,2.592580745833397,1.659133569236954
12,0.4901650099514741,0.578042170538125,1.1800815986585715,0.8007560584958047,2.8919019216373836,0.4011230764719795,0.9992435508030929,0.3184067119064908,3.116787288253725,0.7445622522210189,0.6026342352745901,3.4253179028773553,1.0864049663211035,3.982469974298385,3.2210956699435074
13,0.892966556457142,2.7440790500349808,2.498016560213296,0.6232681596936308,2.057147403568879,2.442782148662486,2.3462178744233415,1.467092946259192,2.6526767498639083,1.1856385972049461,3.269747193418302,2.665622325871635,3.0013061960222958,2.674981552419685,2.027245319279621
14,3.0514978933887495,2.4091913879386704,1.6704997554807424,1.298602582877145,2.882967000484227,0.8838820105634576,2.3304786694934227,2.5005062533973774,0.6809412705697669,2.1939511572481876,2.2104314095824615,1.109692177553214,0.5237479131000996,2.034217558135257,2.153235114460543
15,2.567679999861806,2.588388193128989,2.5151839150514426,2.355549511769131,2.831412544967336,0.15235258492731102,0.19417914015569412,2.290815866846197,2.7391135658785233,0.3437607210915255,2.2361202125759037,2.628352610824649,2.3685449351430794,2.8740293817601725,1.228426546986352
16,0.1983611193275486,1.5984794930415545,1.6306358353102512,2.732057599180529,3.002121050853079,1.6374482208457288,1.661497738491211,2.7932589668430383,3.0818075195527865,0.07336748333117035,2.124982842726623,2.7042489162462653,2.1407839215380497,2.731539613856416,0.740442207341921
17,2.7203423584154187,2.5364686519375925,2.5439128703265537,2.148839610272358,2.848024300176397,0.2441404703948995,0.2724879980563221,2.2826880423048594,1.432242528835403,0.07004668267370402,2.2531750770999843,1.3161677523920952,2.2436257862667848,1.2467147660844635,2.4286243659675844
18,2.31075767708765,2.2506919127987346,0.28755826643856486,2.9265288482498772,2.5335295841003713,0.10450539872557754,2.247786771472689,2.506115435236385,1.3036153340803778,2.1776190365864325,2.504589870100571,1.216084883930432,2.9522173554984623,2.3379470168439394,2.7542321566021766
19,0.5823613008962683,0.7452123807410401,0.35488229725775544,0.7873216058596558,1.463521525977282,0.1872394271820077,0.2285489115956535,0.23612046481511081,1.0420599197945952,0.3931717399572397,0.04910248975637117,0.8684203173295032,0.4374323666596938,1.1788409213523257,0.8218788902485479
20,1.6590044000397672,1.913890326414909,1.373870209754589,1.5793695237792227,2.5069412843472123,0.3108090939254442,0.38193992887311334,2.2226688223670443,1.0199170998385998,0.6920775821815207,2.2864068951833834,0.7218817032586649,2.2026110476531398,1.3868510943297905,2.565278565825869
21,2.4933136203219086,2.210343740074499,0.6232213614935345,2.5365037268709694,2.402018951761329,0.3301855427181061,2.244622095980665,2.366663809038459,2.4630018502529407,1.9537494291642035,2.3938652916076144,2.430855080057381,2.4945739805261016,2.16722834616335,0.9661487733315781
22,0.8445082935199418,2.388424508513543,1.4029422105832656,1.814113125231384,3.5081544500392545,2.3320074313068813,0.66503113279633,1.343966217324972,3.167612540218069,2.219216068944722,2.550868884414315,2.2217546129881076,0.8704558187697029,2.632078517706847,2.3052830854143376
23,2.745508033348133,2.6433139806341246,1.2440712649024637,2.3262247244968384,2.033878219778431,0.1708485630430048,2.3432249774042084,0.7492043113902735,2.9498214469243402,2.216117624024149,0.584238452374477,2.828959803115267,1.9004941411076488,2.5828684777091175,2.3420948370348884
24,0.8082042928011046,2.039146595086308,1.1864289116977125,0.8666099132667205,2.160502688090573,2.2376838975774467,0.4839836807947985,1.292958474456496,2.884054796066958,2.2030869238102104,2.722891816778833,2.106189218821485,1.5893188583809372,3.0831402674101223,2.3216566598702935
25,2.153909981184797,2.1135812520510244,0.11810426225036244,2.215422915862741,1.9848324586555925,0.2245330004253737,2.2103330245044317,3.0217409517113287,0.74334030725806,2.159161557909832,3.0279465431281305,0.9337662235914258,2.24242799793675,2.0732156101040773,2.803972448639247
26,0.8318725143174577,0.6286400240303341,0.8798753823527572,1.921627117987051,2.1478852136215822,0.865639930053683,0.6429632052242269,2.4734169396964494,2.479039966943716,1.0740220576509252,2.4532261699943936,2.4329035710776856,2.535098763247179,2.845280769749667,1.3203567327927743
27,2.842630938159857,2.7385081014786685,2.486785849338601,2.3797987774499028,2.60328133663677,0.23268326109669327,0.7015501858046408,2.238467563535795,1.2675776205280147,0.6368408841510839,2.1813394531419634,1.0363157350513565,1.5485154103661964,1.152695516422035,2.225125352342327
28,2.12218138132563,3.03548936283654,0.8770879333718362,0.6970356142548726,2.745590327181349,2.6504813725376954,1.3226612041275558,1.4716653330756784,2.0727063237876773,2.700497849666549,2.936386058514004,0.7341486555246053,0.34335120240838035,2.331366602301448,2.53775042903787
29,2.223544129929206,2.0951445823207955,2.1348702090845557,1.7559302202178815,2.160259366976563,0.15323221743094892,0.2443026776283281,3.2271110650136166,1.6461346202587492,0.30379453503872245,3.132669769718833,1.5862650793319055,3.1352589071470964,1.7024150873854058,2.2516535528010517
30,0.9418373367765922,2.212001939377938,2.3890063719361696,2.393667140660382,2.7428940099920145,2.5692527052106113,2.1851987984958257,2.1961051961064673,3.272766759075248,1.4464846860068505,1.4428401204818155,1.4489144359241648,0.0391635429734414,2.694668424466238,2.7052665025986897
31,2.983652785851191,2.752719941268189,2.924732524682514,3.133396714302411,3.1655151341460948,0.3567861778533898,0.3987568590291228,0.49211277210026094,1.3220973854811273,0.228769479975252,0.45629704443058816,1.0894647424456887,0.23360457400011267,0.929532245791438,0.8738534789307596
32,2.9575700125411952,2.821287092526965,2.9072717115293996,2.4839511446435143,3.006054919082834,0.3595461528647184,0.4884375574297366,2.0116316388762385,1.2341872583208628,0.8002651163586623,1.9842473942118617,0.905743861730609,2.0850636914486316,1.7004365855049433,2.1338480838656233
33,2.727623222520725,2.5449421123252147,2.5530635108797215,2.7853981812414705,2.8873922735582953,0.7095054431834804,0.4144681626181564,1.8558922229513717,2.9469698795263737,0.3040392034814129,1.8633301670400473,2.7087783077143306,1.841954199533802,2.7972369241297868,1.2966556093557258
34,2.9755108777411268,2.048270877210854,1.0794133967213508,0.968780085401402,3.071320947221772,1.4898538535355794,2.4741960090830575,2.81345595978275,1.3909412062605069,2.088674701807597,2.2833653808476133,1.998684178354156,0.40429354251800187,2.3488747200649143,2.576490731234964
35,1.9429043090383604,2.604443848658739,1.9847158758342052,2.800824936382273,2.9500033203952425,2.0027898358523886,2.280438918307429,2.096431789349684,2.176626932481109,1.0441105894048126,0.6202838767446494,1.2101913297153317,1.3451399612893566,1.7596928716264086,0.6058046241202812
